Operator ID,Operator Name,Operator Type,Service Subcategory,Commission Type,B2B Commission BELOW 5K
1095,"ASSISI,Bangalore",education,Municipal Tax,fixed,
1095,"ASSISI,Bangalore",education,Clubs & Associations,fixed,
1095,"ASSISI,Bangalore",education,Cable TV,fixed,
1095,"ASSISI,Bangalore",education,LPG Cylinder,fixed,
1095,"ASSISI,Bangalore",education,Hospital,fixed,
1095,"ASSISI,Bangalore",education,Insurance,fixed,
1095,"ASSISI,Bangalore",education,Loan EMI,fixed,
1095,"ASSISI,Bangalore",education,FASTag,fixed,
1095,"ASSISI,Bangalore",education,Municipal Services,fixed,
1095,"ASSISI,Bangalore",education,Subscription 2,fixed,
5288,AU Bank Credit Card,credit,Prepaid,fixed,
5288,AU Bank Credit Card,credit,Postpaid,fixed,
5288,AU Bank Credit Card,credit,DTH Recharge,fixed,
5288,AU Bank Credit Card,credit,Cable Recharge,fixed,
5288,AU Bank Credit Card,credit,Electricity,fixed,
5288,AU Bank Credit Card,credit,Broadband,fixed,
5288,AU Bank Credit Card,credit,Gas,fixed,
5288,AU Bank Credit Card,credit,Water,fixed,
5288,AU Bank Credit Card,credit,Landline,fixed,
5288,AU Bank Credit Card,credit,Tax,fixed,
5288,AU Bank Credit Card,credit,Credit Card,fixed,
5288,AU Bank Credit Card,credit,Housing Society,fixed,
5288,AU Bank Credit Card,credit,OTT Subscription,fixed,
5288,AU Bank Credit Card,credit,Education Fees,fixed,
5288,AU Bank Credit Card,credit,Municipal Tax,fixed,
5288,AU Bank Credit Card,credit,Clubs & Associations,fixed,
5288,AU Bank Credit Card,credit,Cable TV,fixed,
5288,AU Bank Credit Card,credit,LPG Cylinder,fixed,
5288,AU Bank Credit Card,credit,Hospital,fixed,
5288,AU Bank Credit Card,credit,Insurance,fixed,
5288,AU Bank Credit Card,credit,Loan EMI,fixed,
5288,AU Bank Credit Card,credit,FASTag,fixed,
5288,AU Bank Credit Card,credit,Municipal Services,fixed,
5288,AU Bank Credit Card,credit,Subscription 2,fixed,
321,AU Bank Loan Repayment,loan,Prepaid,fixed,
321,AU Bank Loan Repayment,loan,Postpaid,fixed,
321,AU Bank Loan Repayment,loan,DTH Recharge,fixed,
321,AU Bank Loan Repayment,loan,Cable Recharge,fixed,
321,AU Bank Loan Repayment,loan,Electricity,fixed,
321,AU Bank Loan Repayment,loan,Broadband,fixed,
321,AU Bank Loan Repayment,loan,Gas,fixed,
321,AU Bank Loan Repayment,loan,Water,fixed,
321,AU Bank Loan Repayment,loan,Landline,fixed,
321,AU Bank Loan Repayment,loan,Tax,fixed,
321,AU Bank Loan Repayment,loan,Credit Card,fixed,
321,AU Bank Loan Repayment,loan,Housing Society,fixed,
321,AU Bank Loan Repayment,loan,OTT Subscription,fixed,
321,AU Bank Loan Repayment,loan,Education Fees,fixed,
321,AU Bank Loan Repayment,loan,Municipal Tax,fixed,
321,AU Bank Loan Repayment,loan,Clubs & Associations,fixed,
321,AU Bank Loan Repayment,loan,Cable TV,fixed,
321,AU Bank Loan Repayment,loan,LPG Cylinder,fixed,
321,AU Bank Loan Repayment,loan,Hospital,fixed,
321,AU Bank Loan Repayment,loan,Insurance,fixed,
321,AU Bank Loan Repayment,loan,Loan EMI,fixed,
321,AU Bank Loan Repayment,loan,FASTag,fixed,
321,AU Bank Loan Repayment,loan,Municipal Services,fixed,
321,AU Bank Loan Repayment,loan,Subscription 2,fixed,
5348,AUC Microcare Foundation,loan,Prepaid,fixed,
5348,AUC Microcare Foundation,loan,Postpaid,fixed,
5348,AUC Microcare Foundation,loan,DTH Recharge,fixed,
5348,AUC Microcare Foundation,loan,Cable Recharge,fixed,
5348,AUC Microcare Foundation,loan,Electricity,fixed,
5348,AUC Microcare Foundation,loan,Broadband,fixed,
5348,AUC Microcare Foundation,loan,Gas,fixed,
5348,AUC Microcare Foundation,loan,Water,fixed,
5348,AUC Microcare Foundation,loan,Landline,fixed,
5348,AUC Microcare Foundation,loan,Tax,fixed,
5348,AUC Microcare Foundation,loan,Credit Card,fixed,
5348,AUC Microcare Foundation,loan,Housing Society,fixed,
5348,AUC Microcare Foundation,loan,OTT Subscription,fixed,
5348,AUC Microcare Foundation,loan,Education Fees,fixed,
5348,AUC Microcare Foundation,loan,Municipal Tax,fixed,
5348,AUC Microcare Foundation,loan,Clubs & Associations,fixed,
5348,AUC Microcare Foundation,loan,Cable TV,fixed,
5348,AUC Microcare Foundation,loan,LPG Cylinder,fixed,
5348,AUC Microcare Foundation,loan,Hospital,fixed,
5348,AUC Microcare Foundation,loan,Insurance,fixed,
5348,AUC Microcare Foundation,loan,Loan EMI,fixed,
5348,AUC Microcare Foundation,loan,FASTag,fixed,
5348,AUC Microcare Foundation,loan,Municipal Services,fixed,
5348,AUC Microcare Foundation,loan,Subscription 2,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Prepaid,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Postpaid,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,DTH Recharge,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Cable Recharge,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Electricity,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Broadband,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Gas,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Water,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Landline,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Tax,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Credit Card,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Housing Society,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,OTT Subscription,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Education Fees,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Municipal Tax,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Clubs & Associations,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Cable TV,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,LPG Cylinder,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Hospital,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Insurance,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Loan EMI,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,FASTag,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Municipal Services,fixed,
1383,"AUXILIUM ICSE SCHOOL PALLURUTHY ERNAKULAM, Pincode- 682006",education,Subscription 2,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Prepaid,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Postpaid,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,DTH Recharge,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Cable Recharge,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Electricity,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Broadband,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Gas,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Water,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Landline,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Tax,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Credit Card,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Housing Society,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,OTT Subscription,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Education Fees,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Municipal Tax,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Clubs & Associations,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Cable TV,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,LPG Cylinder,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Hospital,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Insurance,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Loan EMI,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,FASTag,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Municipal Services,fixed,
1384,"AUXILIUM SCHOOL KIDANGOOR ANGAMALY, Pincode- 683572",education,Subscription 2,fixed,
2657,Aadhar Housing Finance Limited,loan,Prepaid,fixed,
2657,Aadhar Housing Finance Limited,loan,Postpaid,fixed,
2657,Aadhar Housing Finance Limited,loan,DTH Recharge,fixed,
2657,Aadhar Housing Finance Limited,loan,Cable Recharge,fixed,
2657,Aadhar Housing Finance Limited,loan,Electricity,fixed,
2657,Aadhar Housing Finance Limited,loan,Broadband,fixed,
2657,Aadhar Housing Finance Limited,loan,Gas,fixed,
2657,Aadhar Housing Finance Limited,loan,Water,fixed,
2657,Aadhar Housing Finance Limited,loan,Landline,fixed,
2657,Aadhar Housing Finance Limited,loan,Tax,fixed,
2657,Aadhar Housing Finance Limited,loan,Credit Card,fixed,
2657,Aadhar Housing Finance Limited,loan,Housing Society,fixed,
2657,Aadhar Housing Finance Limited,loan,OTT Subscription,fixed,
2657,Aadhar Housing Finance Limited,loan,Education Fees,fixed,
2657,Aadhar Housing Finance Limited,loan,Municipal Tax,fixed,
2657,Aadhar Housing Finance Limited,loan,Clubs & Associations,fixed,
2657,Aadhar Housing Finance Limited,loan,Cable TV,fixed,
2657,Aadhar Housing Finance Limited,loan,LPG Cylinder,fixed,
2657,Aadhar Housing Finance Limited,loan,Hospital,fixed,
2657,Aadhar Housing Finance Limited,loan,Insurance,fixed,
2657,Aadhar Housing Finance Limited,loan,Loan EMI,fixed,
2657,Aadhar Housing Finance Limited,loan,FASTag,fixed,
2657,Aadhar Housing Finance Limited,loan,Municipal Services,fixed,
2657,Aadhar Housing Finance Limited,loan,Subscription 2,fixed,
1050,Aamin Hindi Vidhyalay,education,Prepaid,fixed,
1050,Aamin Hindi Vidhyalay,education,Postpaid,fixed,
1050,Aamin Hindi Vidhyalay,education,DTH Recharge,fixed,
1050,Aamin Hindi Vidhyalay,education,Cable Recharge,fixed,
1050,Aamin Hindi Vidhyalay,education,Electricity,fixed,
1050,Aamin Hindi Vidhyalay,education,Broadband,fixed,
1050,Aamin Hindi Vidhyalay,education,Gas,fixed,
1050,Aamin Hindi Vidhyalay,education,Water,fixed,
1050,Aamin Hindi Vidhyalay,education,Landline,fixed,
1050,Aamin Hindi Vidhyalay,education,Tax,fixed,
1050,Aamin Hindi Vidhyalay,education,Credit Card,fixed,
1050,Aamin Hindi Vidhyalay,education,Housing Society,fixed,
1050,Aamin Hindi Vidhyalay,education,OTT Subscription,fixed,
1050,Aamin Hindi Vidhyalay,education,Education Fees,fixed,
1050,Aamin Hindi Vidhyalay,education,Municipal Tax,fixed,
1050,Aamin Hindi Vidhyalay,education,Clubs & Associations,fixed,
1050,Aamin Hindi Vidhyalay,education,Cable TV,fixed,
1050,Aamin Hindi Vidhyalay,education,LPG Cylinder,fixed,
1050,Aamin Hindi Vidhyalay,education,Hospital,fixed,
1050,Aamin Hindi Vidhyalay,education,Insurance,fixed,
1050,Aamin Hindi Vidhyalay,education,Loan EMI,fixed,
1050,Aamin Hindi Vidhyalay,education,FASTag,fixed,
1050,Aamin Hindi Vidhyalay,education,Municipal Services,fixed,
1050,Aamin Hindi Vidhyalay,education,Subscription 2,fixed,
5607,Aanirids Technologies Private Limited,broadband,Prepaid,fixed,
5607,Aanirids Technologies Private Limited,broadband,Postpaid,fixed,
5607,Aanirids Technologies Private Limited,broadband,DTH Recharge,fixed,
5607,Aanirids Technologies Private Limited,broadband,Cable Recharge,fixed,
5607,Aanirids Technologies Private Limited,broadband,Electricity,fixed,
5607,Aanirids Technologies Private Limited,broadband,Broadband,fixed,
5607,Aanirids Technologies Private Limited,broadband,Gas,fixed,
5607,Aanirids Technologies Private Limited,broadband,Water,fixed,
5607,Aanirids Technologies Private Limited,broadband,Landline,fixed,
5607,Aanirids Technologies Private Limited,broadband,Tax,fixed,
5607,Aanirids Technologies Private Limited,broadband,Credit Card,fixed,
5607,Aanirids Technologies Private Limited,broadband,Housing Society,fixed,
5607,Aanirids Technologies Private Limited,broadband,OTT Subscription,fixed,
5607,Aanirids Technologies Private Limited,broadband,Education Fees,fixed,
5607,Aanirids Technologies Private Limited,broadband,Municipal Tax,fixed,
5607,Aanirids Technologies Private Limited,broadband,Clubs & Associations,fixed,
5607,Aanirids Technologies Private Limited,broadband,Cable TV,fixed,
5607,Aanirids Technologies Private Limited,broadband,LPG Cylinder,fixed,
5607,Aanirids Technologies Private Limited,broadband,Hospital,fixed,
5607,Aanirids Technologies Private Limited,broadband,Insurance,fixed,
5607,Aanirids Technologies Private Limited,broadband,Loan EMI,fixed,
5607,Aanirids Technologies Private Limited,broadband,FASTag,fixed,
5607,Aanirids Technologies Private Limited,broadband,Municipal Services,fixed,
5607,Aanirids Technologies Private Limited,broadband,Subscription 2,fixed,
1000,Aarthi Trust Hostel,education,Prepaid,fixed,
1000,Aarthi Trust Hostel,education,Postpaid,fixed,
1000,Aarthi Trust Hostel,education,DTH Recharge,fixed,
1000,Aarthi Trust Hostel,education,Cable Recharge,fixed,
1000,Aarthi Trust Hostel,education,Electricity,fixed,
1000,Aarthi Trust Hostel,education,Broadband,fixed,
1000,Aarthi Trust Hostel,education,Gas,fixed,
1000,Aarthi Trust Hostel,education,Water,fixed,
1000,Aarthi Trust Hostel,education,Landline,fixed,
1000,Aarthi Trust Hostel,education,Tax,fixed,
1000,Aarthi Trust Hostel,education,Credit Card,fixed,
1000,Aarthi Trust Hostel,education,Housing Society,fixed,
1000,Aarthi Trust Hostel,education,OTT Subscription,fixed,
1000,Aarthi Trust Hostel,education,Education Fees,fixed,
1000,Aarthi Trust Hostel,education,Municipal Tax,fixed,
1000,Aarthi Trust Hostel,education,Clubs & Associations,fixed,
1000,Aarthi Trust Hostel,education,Cable TV,fixed,
1000,Aarthi Trust Hostel,education,LPG Cylinder,fixed,
1000,Aarthi Trust Hostel,education,Hospital,fixed,
1000,Aarthi Trust Hostel,education,Insurance,fixed,
1000,Aarthi Trust Hostel,education,Loan EMI,fixed,
1000,Aarthi Trust Hostel,education,FASTag,fixed,
1000,Aarthi Trust Hostel,education,Municipal Services,fixed,
1000,Aarthi Trust Hostel,education,Subscription 2,fixed,
158,Aavantika Gas Ltd.,gas,Prepaid,fixed,
158,Aavantika Gas Ltd.,gas,Postpaid,fixed,
158,Aavantika Gas Ltd.,gas,DTH Recharge,fixed,
158,Aavantika Gas Ltd.,gas,Cable Recharge,fixed,
158,Aavantika Gas Ltd.,gas,Electricity,fixed,
158,Aavantika Gas Ltd.,gas,Broadband,fixed,
158,Aavantika Gas Ltd.,gas,Gas,fixed,
158,Aavantika Gas Ltd.,gas,Water,fixed,
158,Aavantika Gas Ltd.,gas,Landline,fixed,
158,Aavantika Gas Ltd.,gas,Tax,fixed,
158,Aavantika Gas Ltd.,gas,Credit Card,fixed,
158,Aavantika Gas Ltd.,gas,Housing Society,fixed,
158,Aavantika Gas Ltd.,gas,OTT Subscription,fixed,
158,Aavantika Gas Ltd.,gas,Education Fees,fixed,
158,Aavantika Gas Ltd.,gas,Municipal Tax,fixed,
158,Aavantika Gas Ltd.,gas,Clubs & Associations,fixed,
158,Aavantika Gas Ltd.,gas,Cable TV,fixed,
158,Aavantika Gas Ltd.,gas,LPG Cylinder,fixed,
158,Aavantika Gas Ltd.,gas,Hospital,fixed,
158,Aavantika Gas Ltd.,gas,Insurance,fixed,
158,Aavantika Gas Ltd.,gas,Loan EMI,fixed,
158,Aavantika Gas Ltd.,gas,FASTag,fixed,
158,Aavantika Gas Ltd.,gas,Municipal Services,fixed,
158,Aavantika Gas Ltd.,gas,Subscription 2,fixed,
1001,Abc College Of Education,education,Prepaid,fixed,
1001,Abc College Of Education,education,Postpaid,fixed,
1001,Abc College Of Education,education,DTH Recharge,fixed,
1001,Abc College Of Education,education,Cable Recharge,fixed,
1001,Abc College Of Education,education,Electricity,fixed,
1001,Abc College Of Education,education,Broadband,fixed,
1001,Abc College Of Education,education,Gas,fixed,
1001,Abc College Of Education,education,Water,fixed,
1001,Abc College Of Education,education,Landline,fixed,
1001,Abc College Of Education,education,Tax,fixed,
1001,Abc College Of Education,education,Credit Card,fixed,
1001,Abc College Of Education,education,Housing Society,fixed,
1001,Abc College Of Education,education,OTT Subscription,fixed,
1001,Abc College Of Education,education,Education Fees,fixed,
1001,Abc College Of Education,education,Municipal Tax,fixed,
1001,Abc College Of Education,education,Clubs & Associations,fixed,
1001,Abc College Of Education,education,Cable TV,fixed,
1001,Abc College Of Education,education,LPG Cylinder,fixed,
1001,Abc College Of Education,education,Hospital,fixed,
1001,Abc College Of Education,education,Insurance,fixed,
1001,Abc College Of Education,education,Loan EMI,fixed,
1001,Abc College Of Education,education,FASTag,fixed,
1001,Abc College Of Education,education,Municipal Services,fixed,
1001,Abc College Of Education,education,Subscription 2,fixed,
5017,Abdullah Patel English Primary School,education,Prepaid,fixed,
5017,Abdullah Patel English Primary School,education,Postpaid,fixed,
5017,Abdullah Patel English Primary School,education,DTH Recharge,fixed,
5017,Abdullah Patel English Primary School,education,Cable Recharge,fixed,
5017,Abdullah Patel English Primary School,education,Electricity,fixed,
5017,Abdullah Patel English Primary School,education,Broadband,fixed,
5017,Abdullah Patel English Primary School,education,Gas,fixed,
5017,Abdullah Patel English Primary School,education,Water,fixed,
5017,Abdullah Patel English Primary School,education,Landline,fixed,
5017,Abdullah Patel English Primary School,education,Tax,fixed,
5017,Abdullah Patel English Primary School,education,Credit Card,fixed,
5017,Abdullah Patel English Primary School,education,Housing Society,fixed,
5017,Abdullah Patel English Primary School,education,OTT Subscription,fixed,
5017,Abdullah Patel English Primary School,education,Education Fees,fixed,
5017,Abdullah Patel English Primary School,education,Municipal Tax,fixed,
5017,Abdullah Patel English Primary School,education,Clubs & Associations,fixed,
5017,Abdullah Patel English Primary School,education,Cable TV,fixed,
5017,Abdullah Patel English Primary School,education,LPG Cylinder,fixed,
5017,Abdullah Patel English Primary School,education,Hospital,fixed,
5017,Abdullah Patel English Primary School,education,Insurance,fixed,
5017,Abdullah Patel English Primary School,education,Loan EMI,fixed,
